Name,SMILES,MW
VDAMAZDKFJYVCT-UHFFFAOYSA-N,S(=O)(=O)(N)c1scc(S(=O)(=O)c2ccc(OC)cc2)c1,333.3916
VDTNNGKXZGSZIP-UHFFFAOYSA-N,S(=O)(=O)(NC(=O)NCCCC)c1ccc(N)cc1,271.3336
VGGSQFUCUMXWEO-UHFFFAOYSA-N,C=C,28.0536
VGPYEHKOIGNJKV-UHFFFAOYSA-N,S(=O)(=O)(NC(=O)OC)c1ccc(N)cc1,230.238
VGQLNJWOULYVFV-UHFFFAOYSA-N,O=C(OC)C1C(C(=O)OC)C2C=CC1C2,210.2292
VGVIKVCCUATMNG-UHFFFAOYSA-N,Clc1c(Cl)cc(c(Cl)c1)c1ccccc1,257.5463
VGZSUPCWNCWDAN-UHFFFAOYSA-N,S(=O)(=O)(NC(=O)NC1CCCCC1)c1ccc(C(=O)C)cc1,324.394
VHZXNQKVFDBFIK-NBBHSKLNSA-N,F[C@H]1C(=O)[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC3)CCCC4)CC2)C1,290.4201
VIKNJXKGJWUCNN-XGXHKTLJSA-N,O=C1C=C2[C@@H]([C@@H]3[C@H]([C@H]4[C@@](C)([C@](O)(C#C)CC4)CC3)CC2)CC1,298.4242
VKNITLPENCJQOP-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)cc(OC)c1OC,241.5011
VLKZOEOYAKHREP-UHFFFAOYSA-N,C(CCC)CC,86.1766
VLYWMPOKSSWJAL-UHFFFAOYSA-N,S(=O)(=O)(Nc1nnc(OC)cc1)c1ccc(N)cc1,280.3008
VMKOFRJSULQZRM-UHFFFAOYSA-N,BrCCCCCCCC,193.1263
VOEYXMAFNDNNED-UHFFFAOYSA-N,O=C(Oc1cc(C)ccc1)NC,165.1914
VOKSWYLNZZRQPF-GDIGMMSISA-N,Oc1cc2[C@@]3(C)[C@@H](C)[C@H](N(CC=C(C)C)CC3)Cc2cc1,285.4284
VOXZDWNPVJITMN-UHFFFAOYSA-N,Oc1cc2c(cc1)C1C(C3C(C)(C(O)CC3)CC1)CC2,272.3864
VPGRYOFKCNULNK-UHFFFAOYSA-N,O=C(OCC(=O)C1C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)CC2)CC1)C,372.5034
VREFGVBLTWBCJP-UHFFFAOYSA-N,Clc1cc2C(=NCc3n(c(C)nn3)c2cc1)c1ccccc1,308.7695
VSNHCAURESNICA-UHFFFAOYSA-N,O=C(NO)N,76.0548
VUNCWTMEJYMOOR-UHFFFAOYSA-N,ClC1(Cl)C(=C(Cl)C(=C1Cl)Cl)Cl,272.773
VVNCNSJFMMFHPL-UHFFFAOYSA-N,SC(C(N)C(=O)O)(C)C,149.2074
VVQNEPGJFQJSBK-UHFFFAOYSA-N,O=C(OC)C(=C)C,100.117
VVSSGCCPNDSLPL-UHFFFAOYSA-N,S(=O)(=O)(N)c1sc2S(=O)(=O)CCCc2c1,267.3324
VWPOSFSPZNDTMJ-UCWKZMIHSA-N,O(CC(O)CNC(C)(C)C)c1c2c(ccc1)C[C@@H](O)[C@@H](O)C2,309.4046
VXGYRCVTBHVXMZ-UHFFFAOYSA-N,O=C(O)c1cc2c(nccc2)cc1,173.1708
VXIVSQZSERGHQP-UHFFFAOYSA-N,ClCC(=O)N,93.5127
VXLVYFXPZGPXCT-UHFFFAOYSA-N,S(=O)(=O)(N)c1occ(S(=O)(=O)c2ccc(OC)cc2)c1,317.331
VYWYYJYRVSBHJQ-UHFFFAOYSA-N,O=[N+]([O-])c1cc([N+](=O)[O-])cc(C(=O)O)c1,212.1184
WBJINCZRORDGAQ-UHFFFAOYSA-N,O=COCC,74.0792
WCLNVRQZUKYVAI-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c2Oc3c(c(Cl)c(Cl)c(Cl)c3)Oc2c1Cl,425.3097
WCYYQNSQJHPVMG-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c2Oc3c(Oc2c1Cl)cc(Cl)c(Cl)c3,390.8646
WDCYWAQPCXBPJA-UHFFFAOYSA-N,O=[N+]([O-])c1cc([N+](=O)[O-])ccc1,168.1086
WDECIBYCCFPHNR-UHFFFAOYSA-N,c12c(c3c(cc1)cccc3)ccc1c2cccc1,228.2928
WDQPAMHFFCXSNU-BGABXYSRSA-N,Clc1ccc(Nc2/c(=N/C(C)C)/cc3n(c4ccc(Cl)cc4)c4c(nc3c2)cccc4)cc1,475.4194
WEEGYLXZBRQIMU-UHFFFAOYSA-N,CC1(C)OC2(C)CCC1CC2,154.2516
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,N(CCC)CCC,101.1912
WEVYAHXRMPXWCK-UHFFFAOYSA-N,N#CC,41.0524
WFJNHVWTKZUUTR-UHFFFAOYSA-N,OC(c1c2c(ncc1)cccc2)C1N2CC(CC)C(C1)CC2,296.4114
WFRBDWRZVBPBDO-UHFFFAOYSA-N,OC(CCC)(C)C,102.176
WHTBVLXUSXVMEV-UHFFFAOYSA-N,S(=O)(=O)(Nc1c(C)cc(S(=O)(=O)c2ccccc2)cc1)C(F)(F)F,379.3683
WIDHRBRBACOVOY-UHFFFAOYSA-N,Clc1c(Cl)c(c2cc(Cl)c(Cl)cc2)ccc1Cl,326.4365
WIIZWVCIJKGZOK-RKDXNWHRSA-N,ClC(Cl)C(=O)N[C@@H]([C@H](O)c1ccc([N+](=O)[O-])cc1)CO,323.1322
WIKYUJGCLQQFNW-UHFFFAOYSA-N,Clc1cc2N(CCCN3CCN(C)CC3)c3c(Sc2cc1)cccc3,373.9427
WJNRPILHGGKWCK-UHFFFAOYSA-N,Clc1nc(NC(C)C)nc(NC(C)C)n1,229.7119
WJRBRSLFGCUECM-UHFFFAOYSA-N,O=C1NC(=O)CN1,100.0768
WJTCGQSWYFHTAC-UHFFFAOYSA-N,C1CCCCCCC1,112.2144
WJUSVIUZCYELMK-UHFFFAOYSA-N,O=C(COC(=O)c1ccccc1)N1C(C)CCCC1C,275.3468
WKEDVNSFRWHDNR-UHFFFAOYSA-N,O=C(Nc1ccccc1)c1c(O)cccc1,213.2354
WKLCYOHFTPREOW-UHFFFAOYSA-N,S(=O)(=O)(N)c1sc2SCCC(=O)c2c1,249.3172
WLJVNTCWHIRURA-UHFFFAOYSA-N,O=C(O)CCCCCC(=O)O,160.1694
WLJVXDMOQOGPHL-UHFFFAOYSA-N,O=C(O)Cc1ccccc1,136.15
WMWJCKBJUQDYLM-UHFFFAOYSA-N,Clc1cc2Oc3c(Oc2cc1)ccc(Cl)c3,253.0842
WPTCSQBWLUUYDV-UHFFFAOYSA-N,c1(c2nc3c(cc2)cccc3)nc2c(cc1)cccc2,256.3062
WQOXQRCZOLPYPM-UHFFFAOYSA-N,S(SC)C,94.1894
WQZGKKKJIJFFOK-UHFFFAOYSA-N,OCC1C(O)C(O)C(O)C(O)O1,180.1572
WREGKURFCTUGRC-UHFFFAOYSA-N,O=c1n(C2OC(CO)CC2)ccc(N)n1,211.22
WRKNTBMMMVTKKA-UHFFFAOYSA-N,O=C(N(CCO)C)COC(=O)c1ccccc1,237.2548
WRMNZCZEMHIOCP-UHFFFAOYSA-N,OCCc1ccccc1,122.1664
WRNGAZFESPEMCN-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c2Oc3c(Oc2c1Cl)cc(Cl)cc3,356.4195
WTDRDQBEARUVNC-LURJTMIESA-N,O=C(O)[C@@H](N)Cc1cc(O)c(O)cc1,197.1902
WURBVZBTWMNKQT-UHFFFAOYSA-N,Clc1ccc(OC(C(=O)C(C)(C)C)n2ncnc2)cc1,293.7523
WVDDGKGOMKODPV-UHFFFAOYSA-N,OCc1ccccc1,108.1396
WWGUMAYGTYQSGA-UHFFFAOYSA-N,Cc1c(C)cc2c(c1)cccc2,156.2268
WWJZWCUNLNYYAU-UHFFFAOYSA-N,S=P(OC)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,466.4579
WXMYDHQMJVPNTD-UHFFFAOYSA-N,Fc1c(N2CC(N)(C)C2)c(F)c2n(C3CC3)cc(C(=O)O)c(=O)c2c1N,364.351
WXTMDXOMEHJXQO-UHFFFAOYSA-N,O=C(O)c1c(O)ccc(O)c1,154.122
WXZMFSXDPGVJKK-UHFFFAOYSA-N,OCC(CO)(CO)CO,136.1474
WXZVAROIGSFCFJ-UHFFFAOYSA-N,O=C(N(CC)CC)C(Oc1c2c(ccc1)cccc2)C,271.3584
WYEHFWKAOXOVJD-UHFFFAOYSA-N,FC(F)(F)c1cc(Oc2c(C(=O)Nc3c(F)cc(F)cc3)cccn2)ccc1,394.3001
WYKYKTKDBLFHCY-UHFFFAOYSA-N,Clc1c(=O)n(c2ccccc2)ncc1N,221.6457
WYMSBXTXOHUIGT-UHFFFAOYSA-N,P(=O)(OCC)(OCC)Oc1ccc([N+](=O)[O-])cc1,275.1975
WZJZMXBKUWKXTQ-UHFFFAOYSA-N,O=C(OCC)Nc1cc(OC(=O)Nc2ccccc2)ccc1,300.3134
WZWYJBNHTWCXIM-JLHYYAGUSA-N,O=S1(=O)N(C)/C(=C(/O)\Nc2ncccc2)/C(=O)c2sccc12,337.3676
XADCESSVHJOZHK-UHFFFAOYSA-N,O=C(OCC)C1(c2ccccc2)CCN(C)CC1,247.3364
XBCXJKGHPABGSD-UHFFFAOYSA-N,O=c1n(C)ccc(=O)[nH]1,126.1146
XDLPWPNVUPKKSN-UHFFFAOYSA-N,Fc1c(N2CC(NC)C2)cc2n(C3CC3)cc(C(=O)O)c(=O)c2c1,331.3459
XEFQLINVKFYRCS-UHFFFAOYSA-N,Clc1c(Oc2c(O)cc(Cl)cc2)ccc(Cl)c1,289.5451
XEKOWRVHYACXOJ-UHFFFAOYSA-N,O=C(OCC)C,88.106
XEROSHXMTSNDBW-UHFFFAOYSA-N,S(=O)(=O)(N)c1sc2C(O)CCS(=O)c2c1,267.3324
XFOHWECQTFIEIX-UHFFFAOYSA-N,O=[N+]([O-])c1cc2c(c3c(cccc3)C2)cc1,211.2196
XGEGHDBEHXKFPX-UHFFFAOYSA-N,O=C(NC)N,74.0822
XIGAUIHYSDTJHW-UHFFFAOYSA-N,O=C(N(C)c1ccccc1)COc1sc2c(n1)cccc2,298.3588
XITQUSLLOSKDTB-UHFFFAOYSA-N,Clc1c(Oc2ccc([N+](=O)[O-])cc2)ccc(Cl)c1,284.0982
XIURVHNZVLADCM-IUODEOHRSA-N,O=C(N[C@@H]1C(=O)N2C(=C(COC(=O)C)CS[C@H]12)C(=O)O)Cc1sccc1,396.4322
XJCVRTZCHMZPBD-UHFFFAOYSA-N,O=[N+]([O-])c1cc(N)ccc1,138.1256
XJGVXQDUIWGIRW-UHFFFAOYSA-N,Clc1cc2C(=Nc3c(Oc2cc1)cccc3)N1CCN(C)CC1,327.8127
XJKSTNDFUHDPQJ-UHFFFAOYSA-N,c1(c2ccccc2)ccc(c2ccccc2)cc1,230.3086
XKEFYDZQGKAQCN-UHFFFAOYSA-N,Clc1cc(Cl)cc(Cl)c1,181.4487
XKFPYPQQHFEXRZ-UHFFFAOYSA-N,O=C(NNCc1ccccc1)c1noc(C)c1,231.2536
XKJMBINCVNINCA-UHFFFAOYSA-N,Clc1c(Cl)ccc(NC(=O)N(OC)C)c1,249.0962
XLOMZPUITCYLMJ-UHFFFAOYSA-N,S=C1NC(=O)C(C(CCC)C)(CC=C)C(=O)N1,254.3464
XMTQQYYKAHVGBJ-UHFFFAOYSA-N,Clc1c(Cl)ccc(NC(=O)N(C)C)c1,233.0968
XNLICIUVMPYHGG-UHFFFAOYSA-N,O=C(CCC)C,86.1334
XQUXKZZNEFRCAW-UHFFFAOYSA-N,O=C(OC(C#N)c1cc(Oc2ccccc2)ccc1)C1C(C)(C)C1(C)C,349.4286
XQXPVVBIMDBYFF-UHFFFAOYSA-N,O=C(O)Cc1ccc(O)cc1,152.1494
XQZYPMVTSDWCCE-UHFFFAOYSA-N,N#Cc1c(C#N)cccc1,128.133
XRECTZIEBJDKEO-UHFFFAOYSA-N,Fc1c(N)[nH]c(=O)nc1,129.0935
XRHGWAGWAHHFLF-UHFFFAOYSA-N,Clc1n(C(C)C)nc(OP(=S)(OCC)OCC)n1,313.7384
XRTJYEIMLZALBD-UHFFFAOYSA-N,Nc1ccc(c2sc3c(n2)ccc(C)c3)cc1,240.3222
XSKQKDTZQNFCCB-UHFFFAOYSA-N,O=[N+]([O-])c1c(CO)cc2OCOc2c1,197.147
XSQUKJJJFZCRTK-UHFFFAOYSA-N,O=C(N)N,60.0554
XTRDKALNCIHHNI-UHFFFAOYSA-N,O=[N+]([O-])c1c(C)c([N+](=O)[O-])ccc1,182.1354
XUCIJNAGGSZNQT-UHFFFAOYSA-N,O(C(C#N)c1ccccc1)C1C(O)C(O)C(O)C(COC2C(O)C(O)C(O)C(CO)O2)O1,457.4334
XUFQPHANEAPEMJ-UHFFFAOYSA-N,S(=O)(=O)(N=C(N)CCSCc1nc(N=C(N)N)sc1)N,337.4322
XUYPXLNMDZIRQH-UHFFFAOYSA-N,S(CCC(NC(=O)C)C(=O)O)C,191.2446
XWKFPIODWVPXLX-UHFFFAOYSA-N,Cc1ncc(C)cc1,107.1548
XYGUXAGVJDBSBP-UHFFFAOYSA-N,O=C(NCC(=O)N)COC(=O)c1ccccc1,236.2268
XZTUSOXSLKTKJQ-UHFFFAOYSA-N,O=C1OCC(=C1)C1C2(C)C(O)(C3C(C4(C)C(CC(O)CC4)CC3)CC2)CC1,374.5192
YAPQBXQYLJRXSA-UHFFFAOYSA-N,O=c1n(C)c2ncn(C)c2c(=O)[nH]1,180.1658
YASYVMFAVPKPKE-UHFFFAOYSA-N,S(P(=O)(OC)NC(=O)C)C,183.1617
YBPAYPRLUDCSEY-UHFFFAOYSA-N,O=C(N)Cc1ccc(O)cc1,151.1646
YCLSOMLVSHPPFV-UHFFFAOYSA-N,S(SCCC(=O)O)CCC(=O)O,210.2626
YCMLQMDWSXFTIF-UHFFFAOYSA-N,S(=O)(=O)(N)c1c(C)cccc1,171.2136
YCSBALJAGZKWFF-UHFFFAOYSA-N,Nc1cc2c(cc3c(c2)cccc3)cc1,193.2476
YEAICDDXRUOCKJ-UHFFFAOYSA-N,S(=O)(=O)(Nc1nccnc1)c1ccc(N)cc1,250.2746
YFBPRJGDJKVWAH-UHFFFAOYSA-N,S(C)c1c(C)cc(OC(=O)NC)cc1C,225.305
YFGYUFNIOHWBOB-UHFFFAOYSA-N,O=C(Oc1c(C)c(C)nc(N(C)C)n1)N(C)C,238.2888
YGLMVCVJLXREAK-UHFFFAOYSA-N,O=C(N(C)C)NC1C2C3C(C(C1)C2)CCC3,222.3296
YGYNBBAUIYTWBF-UHFFFAOYSA-N,Cc1cc2c(cc(C)cc2)cc1,156.2268
YIKYNHJUKRTCJL-UHFFFAOYSA-N,O=c1c(O)c(CC)occ1,140.1384
YJDYCULVYZDESB-UHFFFAOYSA-N,O=C1C2(C)C(C3C(C4(C)C(CC3)CCCC4)CC2)CC1,274.4454
YKGCCFHSXQHWIG-UHFFFAOYSA-N,O=c1cc2sc3c(nc2cc1)cccc3,225.3482
YKJYKKNCCRKFSL-UHFFFAOYSA-N,O=C(OC1C(Cc2ccc(OC)cc2)NCC1O)C,265.3084
YKYONYBAUNKHLG-UHFFFAOYSA-N,O=C(OCCC)C,102.1328
YLQBMQCUIZJEEH-UHFFFAOYSA-N,o1cccc1,68.075
YMWUJEATGCHHMB-UHFFFAOYSA-N,ClCCl,84.9328
YNARWAUTTJJADX-UHFFFAOYSA-N,S=c1n(C)c2c(n(CC)c3ncccc13)nccc2,270.3514
YNAVUWVOSKDBBP-UHFFFAOYSA-N,O1CCNCC1,87.1212
YNBADRVTZLEFNH-UHFFFAOYSA-N,O=C(OC)c1cnccc1,137.1378
YNDXUCZADRHECN-JNQJZLCISA-N,F[C@]12[C@@H](O)C[C@]3(C)[C@]4(C(=O)CO)OC(C)(C)O[C@@H]4C[C@H]3[C@@H]1CCC1=CC(=O)C=C[C@]21C,434.5037
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,178.233
YNVOMSDITJMNET-UHFFFAOYSA-N,O=C(O)c1cscc1,128.1454
YOJAHJGBFDPSDI-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(C(=O)OC)cc1,181.1476
YOYAIZYFCNQIRF-UHFFFAOYSA-N,Clc1c(C#N)c(Cl)ccc1,172.0134
YREQHYQNNWYQCJ-UHFFFAOYSA-N,O(CC(C)(C)c1ccc(OCC)cc1)Cc1cc(Oc2ccccc2)ccc1,376.4944
YRHRIQCWCFGUEQ-UHFFFAOYSA-N,O=c1c2c(sc3c1cccc3)cccc2,212.2656
YRHYCMZPEVDGFQ-UHFFFAOYSA-N,O=C(OC)CCCCCCCCC,186.2936
YTBRNEUEFCNVHC-UHFFFAOYSA-N,Clc1ccc(c2ccc(Cl)cc2)cc1,223.1012
YUWFEBAXEOLKSG-UHFFFAOYSA-N,Cc1c(C)c(C)c(C)c(C)c1C,162.2742
YVWZWRFAFZRJGU-UHFFFAOYSA-N,O=C(COC(=O)c1ccccc1)N1CCC(O)CC1,263.2926
YWBVHLJPRPCRSD-UHFFFAOYSA-N,FC(F)(F)c1cc(c2c(=O)c(c3ccccc3)cn(C)c2)ccc1,329.3209
YZMCKZRAOLZXAZ-UHFFFAOYSA-N,S(=O)(=O)(Nc1nc(C)nc(C)c1)c1ccc(N)cc1,278.3282
YZVWKHVRBDQPMQ-UHFFFAOYSA-N,Nc1c2c3c4c(cc2)cccc4ccc3cc1,217.2696
ZAFYATHCZYHLPB-UHFFFAOYSA-N,O=C(N(C)C)Cc1c(c2ccc(C)cc2)nc2n1cc(C)cc2,307.3944
ZCINFQNVNLHJOV-UHFFFAOYSA-N,O=[N+]([O-])C1=C(OCC)C(=O)N(C(C)C)C1,214.2206
ZDPHROOEEOARMN-UHFFFAOYSA-N,O=C(O)CCCCCCCCCC,186.2936
ZDXPYRJPNDTMRX-VKHMYHEASA-N,O=C(O)[C@@H](N)CCC(=O)N,146.1456
ZEKZLJVOYLTDKK-UHFFFAOYSA-N,Fc1c(N2CC(C)NCC2)c(F)cc2c(=O)c(C(=O)O)cn(CC)c12,351.3522
ZGEGCLOFRBLKSE-UHFFFAOYSA-N,C(=C)CCCCC,98.1876
ZGRYQDHDZGJMNF-UHFFFAOYSA-N,S(=O)(=O)(N)c1sc2c(S(=O)(=O)CC(O)C2)c1,283.3318
ZIEWAMOXCOLNSJ-UHFFFAOYSA-N,ClC(Cl)C(=O)NC1=C(Cl)C(=O)c2c(C1=O)cccc2,318.5433
ZISSAWUMDACLOM-UHFFFAOYSA-N,C(C(C)C)(C)(C)C,100.2034
ZJJXGWJIGJFDTL-UHFFFAOYSA-N,S(=O)(=O)(NC(=O)NC1CCCCC1)c1ccc(CCNC(=O)c2ncc(C)nc2)cc1,445.5354
ZJYJZEAJZXVAMF-UHFFFAOYSA-N,O=[N+]([O-])c1cc2c(cc1)cccc2,173.1708
ZLAQATDNGLKIEV-UHFFFAOYSA-N,Sc1nc(O)c(C)cn1,142.1752
ZMANZCXQSJIPKH-UHFFFAOYSA-N,N(CC)(CC)CC,101.1912
ZMISODWVFHHWNR-UHFFFAOYSA-N,OC(c1ccccc1)(c1ccccc1)C1CCNCC1,267.37
ZNNLBTZKUZBEKO-UHFFFAOYSA-N,Clc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)c(OC)cc1,494.0043
ZNOLGFHPUIJIMJ-UHFFFAOYSA-N,S=P(OC)(OC)Oc1cc(C)c([N+](=O)[O-])cc1,277.2313
ZNSSPLQZSUWFJT-UHFFFAOYSA-N,O=C(OCCCCC)c1ccc(O)cc1,208.2566
ZQUPQXINXTWCQR-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)cc(Cl)c1c1cc(Cl)c(Cl)cc1,360.8816
ZRKWMRDKSOPRRS-UHFFFAOYSA-N,O=NN(C(=O)N)C,103.0804
ZRSNZINYAWTAHE-UHFFFAOYSA-N,O=Cc1ccc(OC)cc1,136.15
ZRVUJXDFFKFLMG-UHFFFAOYSA-N,O=C(Nc1sc(C)cn1)C1=C(c2c(S(=O)(=O)N1C)cccc2)O,351.3944
ZSDSQXJSNMTJDA-UHFFFAOYSA-N,FC(F)(F)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,335.2823
ZTMKADLOSYKWCA-UHFFFAOYSA-N,O=c1n(c(=O)c2c([nH]1)CCC2)C1CCCCC1,234.2974
ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,O=CCCC,72.1066
ZWEHNKRNPOVVGH-UHFFFAOYSA-N,O=C(CC)C,72.1066
ZWUAUTPCFIIFAS-UHFFFAOYSA-N,O=C(N(C(C)C)C(C)C)COC(=O)c1ccccc1,263.3358
ZXAGXLDEMUNQSH-UHFFFAOYSA-N,C(C)c1cc2c(cc3c(c2)cccc3)cc1,206.2866
ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,OCC(C)C,74.1224
ZXFXBSWRVIQKOD-UHFFFAOYSA-N,ClC1(Cl)C2(Cl)C(=C(Cl)C1(Cl)C1C2C(Cl)C2OC12)Cl,389.3199
ZXQYGBMAQZUVMI-UHFFFAOYSA-N,ClC(=CC1C(C)(C)C1C(=O)OC(C#N)c1cc(Oc2ccccc2)ccc1)C(F)(F)F,449.8562
ZXVONLUNISGICL-UHFFFAOYSA-N,O=[N+]([O-])c1c(O)c(C)cc([N+](=O)[O-])c1,198.1348
ZYJPUMXJBDHSIF-NSHDSACASA-N,O=C(OC(C)(C)C)N[C@H](C(=O)O)Cc1ccccc1,265.3084
ZZLCFHIKESPLTH-UHFFFAOYSA-N,Cc1ccc(c2ccccc2)cc1,168.2378
ZZORFUFYDOWNEF-UHFFFAOYSA-N,S(=O)(=O)(Nc1nc(OC)nc(OC)c1)c1ccc(N)cc1,310.327
ZZUFCTLCJUWOSV-UHFFFAOYSA-N,Clc1c(S(=O)(=O)N)cc(C(=O)O)c(NCc2occc2)c1,330.7423
